[200~+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
| Trial name                    | status     | loc                 | dataname   | diffusion   |   dropout_prob |   head | if_gat   | if_linear   |   learning_rate |   nhid |   weight_decay |   iter |   total time (s) |   acc |
| training_function_40e0f_00139 | TERMINATED | 172.16.3.10:284858 | Cora       | randomwalk  |            0.5 |      8 | False    | True        |          0.001  |     64 |         0.0001 |      1 |          8.78852 | 0.536 |
| training_function_40e0f_00140 | TERMINATED | 172.16.3.10:284888 | Cora       | sym         |            0.1 |     16 | False    | True        |          0.001  |     64 |         0.0001 |      1 |          8.60525 | 0.469 |
| training_function_40e0f_00141 | TERMINATED | 172.16.3.10:285058 | Cora       | randomwalk  |            0.1 |     16 | False    | True        |          0.001  |     64 |         0.0001 |      1 |         30.0735  | 0.491 |
| training_function_40e0f_00142 | TERMINATED | 172.16.3.10:285177 | Cora       | sym         |            0.5 |     16 | False    | True        |          0.001  |     64 |         0.0001 |      1 |          8.22271 | 0.508 |
| training_function_40e0f_00143 | TERMINATED | 172.16.3.10:285228 | Cora       | randomwalk  |            0.5 |     16 | False    | True        |          0.001  |     64 |         0.0001 |      1 |          8.94478 | 0.537 |
| training_function_40e0f_00144 | TERMINATED | 172.16.3.10:285239 | Cora       | sym         |            0.1 |      4 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         11.005   | 0.71  |
| training_function_40e0f_00145 | TERMINATED | 172.16.3.10:286210 | Cora       | randomwalk  |            0.1 |      4 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         10.9582  | 0.702 |
| training_function_40e0f_00146 | TERMINATED | 172.16.3.10:286288 | Cora       | sym         |            0.5 |      4 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         10.1202  | 0.696 |
| training_function_40e0f_00147 | TERMINATED | 172.16.3.10:286334 | Cora       | randomwalk  |            0.5 |      4 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         11.7174  | 0.692 |
| training_function_40e0f_00148 | TERMINATED | 172.16.3.10:286504 | Cora       | sym         |            0.1 |      8 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         34.9097  | 0.683 |
| training_function_40e0f_00149 | TERMINATED | 172.16.3.10:286529 | Cora       | randomwalk  |            0.1 |      8 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         11.2599  | 0.69  |
| training_function_40e0f_00150 | TERMINATED | 172.16.3.10:286632 | Cora       | sym         |            0.5 |      8 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         10.5416  | 0.702 |
| training_function_40e0f_00151 | TERMINATED | 172.16.3.10:286740 | Cora       | randomwalk  |            0.5 |      8 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         11.6168  | 0.702 |
| training_function_40e0f_00152 | TERMINATED | 172.16.3.10:286883 | Cora       | sym         |            0.1 |     16 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         11.2926  | 0.682 |
| training_function_40e0f_00153 | TERMINATED | 172.16.3.10:286895 | Cora       | randomwalk  |            0.1 |     16 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         11.6675  | 0.689 |
| training_function_40e0f_00154 | TERMINATED | 172.16.3.10:287006 | Cora       | sym         |            0.5 |     16 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         11.8833  | 0.715 |
| training_function_40e0f_00155 | TERMINATED | 172.16.3.10:287159 | Cora       | randomwalk  |            0.5 |     16 | True     | True        |          0.0001 |    128 |         0.0001 |      1 |         12.2153  | 0.717 |
| training_function_40e0f_00156 | TERMINATED | 172.16.3.10:287170 | Cora       | sym         |            0.1 |      4 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |          8.83727 | 0.342 |
| training_function_40e0f_00157 | TERMINATED | 172.16.3.10:287288 | Cora       | randomwalk  |            0.1 |      4 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |         28.9238  | 0.368 |
| training_function_40e0f_00158 | TERMINATED | 172.16.3.10:287323 | Cora       | sym         |            0.5 |      4 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |          8.09301 | 0.371 |
| training_function_40e0f_00159 | TERMINATED | 172.16.3.10:287492 | Cora       | randomwalk  |            0.5 |      4 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |          9.36914 | 0.379 |
| training_function_40e0f_00160 | TERMINATED | 172.16.3.10:287552 | Cora       | sym         |            0.1 |      8 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |          8.74921 | 0.342 |
| training_function_40e0f_00161 | TERMINATED | 172.16.3.10:287644 | Cora       | randomwalk  |            0.1 |      8 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |          9.04127 | 0.368 |
| training_function_40e0f_00162 | TERMINATED | 172.16.3.10:287786 | Cora       | sym         |            0.5 |      8 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |          9.09242 | 0.371 |
| training_function_40e0f_00163 | TERMINATED | 172.16.3.10:287797 | Cora       | randomwalk  |            0.5 |      8 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |          9.38275 | 0.379 |
| training_function_40e0f_00164 | TERMINATED | 172.16.3.10:287920 | Cora       | sym         |            0.1 |     16 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |          8.4602  | 0.342 |
| training_function_40e0f_00165 | TERMINATED | 172.16.3.10:287997 | Cora       | randomwalk  |            0.1 |     16 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |         19.7475  | 0.368 |
| training_function_40e0f_00166 | TERMINATED | 172.16.3.10:288075 | Cora       | sym         |            0.5 |     16 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |          8.72319 | 0.371 |
| training_function_40e0f_00167 | TERMINATED | 172.16.3.10:288115 | Cora       | randomwalk  |            0.5 |     16 | False    | True        |          0.0001 |    128 |         0.0001 |      1 |          9.14008 | 0.379 |
| training_function_40e0f_00168 | TERMINATED | 172.16.3.10:288205 | Cora       | sym         |            0.1 |      4 | True     | True        |          0.001  |    128 |         0.0001 |      1 |          9.69356 | 0.725 |
| training_function_40e0f_00169 | TERMINATED | 172.16.3.10:288333 | Cora       | randomwalk  |            0.1 |      4 | True     | True        |          0.001  |    128 |         0.0001 |      1 |         10.784   | 0.719 |
| training_function_40e0f_00170 | TERMINATED | 172.16.3.10:288395 | Cora       | sym         |            0.5 |      4 | True     | True        |          0.001  |    128 |         0.0001 |      1 |         10.042   | 0.719 |
| training_function_40e0f_00171 | TERMINATED | 172.16.3.10:288495 | Cora       | randomwalk  |            0.5 |      4 | True     | True        |          0.001  |    128 |         0.0001 |      1 |         15.1824  | 0.746 |
| training_function_40e0f_00172 | TERMINATED | 172.16.3.10:288517 | Cora       | sym         |            0.1 |      8 | True     | True        |          0.001  |    128 |         0.0001 |      1 |          9.9624  | 0.715 |
| training_function_40e0f_00173 | TERMINATED | 172.16.3.10:288637 | Cora       | randomwalk  |            0.1 |      8 | True     | True        |          0.001  |    128 |         0.0001 |      1 |         10.9074  | 0.72  |
| training_function_40e0f_00174 | TERMINATED | 172.16.3.10:288648 | Cora       | sym         |            0.5 |      8 | True     | True        |          0.001  |    128 |         0.0001 |      1 |         10.5146  | 0.728 |
| training_function_40e0f_00175 | TERMINATED | 172.16.3.10:288864 | Cora       | randomwalk  |            0.5 |      8 | True     | True        |          0.001  |    128 |         0.0001 |      1 |         10.9916  | 0.734 |
| training_function_40e0f_00176 | TERMINATED | 172.16.3.10:288938 | Cora       | sym         |            0.1 |     16 | True     | True        |          0.001  |    128 |         0.0001 |      1 |         36.7383  | 0.701 |
| training_function_40e0f_00177 | TERMINATED | 172.16.3.10:289018 | Cora       | randomwalk  |            0.1 |     16 | True     | True        |          0.001  |    128 |         0.0001 |      1 |         11.4394  | 0.692 |
| training_function_40e0f_00178 | TERMINATED | 172.16.3.10:289061 | Cora       | sym         |            0.5 |     16 | True     | True        |          0.001  |    128 |         0.0001 |      1 |         12.4014  | 0.72  |
| training_function_40e0f_00179 | TERMINATED | 172.16.3.10:289192 | Cora       | randomwalk  |            0.5 |     16 | True     | True        |          0.001  |    128 |         0.0001 |      1 |         11.0345  | 0.708 |
| training_function_40e0f_00180 | TERMINATED | 172.16.3.10:289288 | Cora       | sym         |            0.1 |      4 | False    | True        |          0.001  |    128 |         0.0001 |      1 |          8.89651 | 0.535 |
| training_function_40e0f_00181 | TERMINATED | 172.16.3.10:289401 | Cora       | randomwalk  |            0.1 |      4 | False    | True        |          0.001  |    128 |         0.0001 |      1 |         10.2794  | 0.544 |
| training_function_40e0f_00182 | TERMINATED | 172.16.3.10:289504 | Cora       | sym         |            0.5 |      4 | False    | True        |          0.001  |    128 |         0.0001 |      1 |          8.39238 | 0.528 |
| training_function_40e0f_00183 | TERMINATED | 172.16.3.10:289587 | Cora       | randomwalk  |            0.5 |      4 | False    | True        |          0.001  |    128 |         0.0001 |      1 |          9.73932 | 0.572 |
| training_function_40e0f_00184 | TERMINATED | 172.16.3.10:289663 | Cora       | sym         |            0.1 |      8 | False    | True        |          0.001  |    128 |         0.0001 |      1 |          9.48858 | 0.535 |
| training_function_40e0f_00185 | TERMINATED | 172.16.3.10:289747 | Cora       | randomwalk  |            0.1 |      8 | False    | True        |          0.001  |    128 |         0.0001 |      1 |          8.98412 | 0.539 |
| training_function_40e0f_00186 | TERMINATED | 172.16.3.10:289798 | Cora       | sym         |            0.5 |      8 | False    | True        |          0.001  |    128 |         0.0001 |      1 |         30.4515  | 0.528 |
| training_function_40e0f_00187 | TERMINATED | 172.16.3.10:289876 | Cora       | randomwalk  |            0.5 |      8 | False    | True        |          0.001  |    128 |         0.0001 |      1 |          9.71568 | 0.569 |
| training_function_40e0f_00188 | TERMINATED | 172.16.3.10:289948 | Cora       | sym         |            0.1 |     16 | False    | True        |          0.001  |    128 |         0.0001 |      1 |          9.91951 | 0.535 |
| training_function_40e0f_00189 | TERMINATED | 172.16.3.10:290015 | Cora       | randomwalk  |            0.1 |     16 | False    | True        |          0.001  |    128 |         0.0001 |      1 |          8.96579 | 0.544 |
| training_function_40e0f_00190 | TERMINATED | 172.16.3.10:290135 | Cora       | sym         |            0.5 |     16 | False    | True        |          0.001  |    128 |         0.0001 |      1 |          9.23238 | 0.527 |
| training_function_40e0f_00191 | TERMINATED | 172.16.3.10:290201 | Cora       | randomwalk  |            0.5 |     16 | False    | True        |          0.001  |    128 |         0.0001 |      1 |         10.5131  | 0.569 |
